,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,49.78739652633667,0.38177131224241234,5.751293134689331,0.2733399284466462,2,{'C': 2},0.5130687318489835,0.45637583892617445,0.4436781609195402,0.49659863945578236,0.5133120340788072,0.48460669242311777,0.02915473901560854,1,0.6537931034482759,0.6657466188241788,0.6597166533012564,0.6621327529923831,0.6630016492578339,0.6608781555647856,0.004033168126415113
1,44.98258638381958,0.7347397574409732,5.163675117492676,0.2592978804787628,4,{'C': 4},0.5054080629301869,0.4542447629547961,0.4433962264150943,0.4854819976771196,0.5037837837837837,0.47846310093644867,0.02542695911536881,2,0.6897727272727274,0.6969782547303022,0.6894291177273968,0.6915629322268326,0.693498452012384,0.6922482967939286,0.0027742144763300727
2,44.80039324760437,1.0405470255861948,4.478773164749145,0.5006279976969124,5,{'C': 5},0.5039682539682541,0.4526198439241918,0.44287396937573614,0.48617511520737333,0.4978260869565217,0.47669281148852743,0.024510124596141422,3,0.6971428571428571,0.7069211050982626,0.6993662165885918,0.6968350916157691,0.7064506962205171,0.7013431933331995,0.004451380182777167
3,49.779196643829344,1.99146097681603,5.543142175674438,0.9357504804723057,6,{'C': 6},0.5019762845849802,0.449438202247191,0.4379391100702576,0.48109965635738833,0.49398907103825135,0.47288874227114375,0.025020664020645667,4,0.7063197026022305,0.7126567844925883,0.711308696860239,0.7050639955481358,0.7160493827160493,0.7102797124438487,0.0040714556656293475
4,48.6223747253418,1.6454656992039005,4.283447933197022,0.6553294918405308,8,{'C': 8},0.4970178926441352,0.45161290322580644,0.43333333333333335,0.48673587081891584,0.48630887185104055,0.47100210048659985,0.024304384603777086,5,0.7200922456039204,0.7251361421610776,0.7275280898876404,0.7174460935312237,0.7287496373658254,0.7237904417099376,0.0043428551301919254
5,48.75042452812195,1.1044973594718834,4.002248477935791,0.3055119732262327,10,{'C': 10},0.4940711462450593,0.45535714285714285,0.4345738295318128,0.47301951779563717,0.48464912280701755,0.46833477973757154,0.021254025752949966,7,0.7353027200935945,0.7378190255220417,0.7397959183673469,0.7291253891876592,0.7404379562043796,0.7364962018750044,0.0040970403209788404
6,50.6878221988678,1.9031737075495236,3.8837584972381594,0.6939641306585382,20,{'C': 20},0.5066666666666666,0.44640883977900553,0.43361753958587096,0.47485380116959064,0.4801762114537445,0.4683454180631765,0.025838866144379302,6,0.7718873068767039,0.7698270721526536,0.7742125404768913,0.7653091122179901,0.7713598074608905,0.7705191678370259,0.002961187493414803
7,53.295905637741086,1.2658568224096938,2.966509771347046,0.5544765219502586,30,{'C': 30},0.49170124481327804,0.4382647385984427,0.4313253012048193,0.46026097271648875,0.47855530474040636,0.46002200070120325,0.022996074306806426,8,0.7898796667695155,0.79342865835108,0.7911430281268701,0.7907673860911271,0.7959496778152808,0.7922336834307746,0.0021962481939670916
8,64.59413104057312,3.08419635922309,2.7037240505218505,0.5229586735144526,100,{'C': 100},0.4826862539349423,0.41371428571428576,0.4000000000000001,0.44174757281553395,0.44941176470588234,0.4375130273280754,0.02889280087848018,9,0.85145282402873,0.8550209880529545,0.8596098496961944,0.8557784145176695,0.8582600195503421,0.8560244191691779,0.0028220593739345452
